A - worst asymmetry,B - compactness,C - red variance,C - green variance,C - blue variance,Hair,Cancer
6633776.273,4.698003676,0.20031286,0.308685357,0.310861698,0.041511701,1
2011143823,443.1164664,0.8968009,1.79311164,2.045496948,0.199521033,1
2940245.916,-8.421353779,0.10049726,0.15197132,0.14085392,0.019739376,1
2217154.047,1.33530537,5.655178568,10.70090007,14.29777336,0.289339645,0
1325702.306,29.86922513,0.034853084,0.126072797,0.122799187,0.054143628,1
1594044.88,-1.726726022,0.075135929,0.37264538,0.41702869,0.063453945,1
8702735.364,6.852551946,0.008477189,0.01840129,0.019935434,0.019192203,1
2912401.486,5.7729158,0.256619322,0.559427176,0.611832625,0.101638322,1
924271.7806,-9.094494304,0.053469912,0.101433417,0.128652053,0.034588615,1
877280.2203,-81.05155484,0.02559737,0.039954469,0.048148756,0.029638318,1
847473.7968,25.87853525,0.045538591,0.118458986,0.154811306,0.027023482,0
3456170.238,-136.2311538,0.000412085,0.001266456,0.001816394,0.008834062,1
2007136.583,2.905644188,0.165962427,0.263745302,0.238206765,0.050719152,1
1390581.465,14.01797999,0.264743477,0.454118924,0.457543328,0.049008261,1
4731341.486,-1.299591081,30.2283693,29.78406085,29.39582002,0.110525608,1
5052239.638,-6.299192936,21.91885315,22.31479539,23.02668137,0.068686979,1
3198384.899,-2.190069742,4.728719633,9.532376044,10.35872859,0.060663625,1
6072121.612,2.952785052,0.04971944,0.118857746,0.130101427,0.019377204,0
